location_name,parameter,value,unit,datetimeLocal
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,4/27/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,4/27/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,4/27/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,4/27/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,4/28/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,4/28/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,4/28/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,4/28/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,4/28/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,4/28/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,4/28/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,4/29/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,4/29/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,4/29/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,4/29/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,4/29/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,4/29/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,4/29/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,4/29/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,4/29/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,4/29/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,4/29/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,4/29/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,4/29/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,4/29/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,4/29/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,4/29/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,4/29/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,4/29/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,4/29/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,4/29/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,4/29/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,4/29/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,4/29/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,4/30/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,4/30/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,4/30/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/1/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/1/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/1/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/1/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/1/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/1/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/1/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/1/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/1/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/1/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/1/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,5/1/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/2/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/2/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/2/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/2/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/2/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/2/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/2/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/2/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/2/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/2/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/2/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/2/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/2/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/2/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/2/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/3/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/3/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/3/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/3/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/3/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/3/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/3/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/3/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/3/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/3/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/3/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/3/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/4/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/4/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/4/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/4/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/4/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/4/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,5/5/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/5/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/6/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/6/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/6/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/6/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/7/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/7/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/7/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/7/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/7/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/7/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/7/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/7/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/7/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/7/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/7/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/7/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/7/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/8/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/8/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/8/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/8/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/8/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/8/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/8/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/8/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/8/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/8/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/8/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/8/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/8/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/8/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/8/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/9/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,5/9/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/9/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,5/9/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/9/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/9/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,5/9/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/9/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,13,µg/m³,5/9/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,5/9/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/9/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/9/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/10/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/10/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,5/10/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/10/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/11/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 16:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 17:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 18:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 19:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 20:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 21:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 22:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/11/2025 23:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/12/2025 1:00
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,5/12/2025 2:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/12/2025 3:00
Sheffield Devonshire Green - UKA00575,pm10,17,µg/m³,5/12/2025 4:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/12/2025 5:00
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,5/12/2025 6:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/12/2025 7:00
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,5/12/2025 8:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/12/2025 9:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/12/2025 10:00
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,5/12/2025 11:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/12/2025 12:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/12/2025 13:00
Sheffield Devonshire Green - UKA00575,pm10,21,µg/m³,5/12/2025 14:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/12/2025 15:00
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,5/12/2025 16:00
