location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city
Sheffield Devonshire Green - UKA00575,2025-05-08T19:00:00Z,NA,6,52,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-08T20:00:00Z,NA,6,53,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-08T21:00:00Z,NA,5,53,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-08T22:00:00Z,NA,7,53,12,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-08T23:00:00Z,NA,6,53,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T01:00:00Z,NA,19,36,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T02:00:00Z,NA,18.7425,24.74668,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T03:00:00Z,NA,13.57875,26.94195,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T04:00:00Z,NA,14,28,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T05:00:00Z,NA,7,26,7,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T06:00:00Z,NA,7,27,7,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T07:00:00Z,NA,16,28,7,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T08:00:00Z,NA,24,28,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T09:00:00Z,NA,13,29,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T10:00:00Z,NA,8,31,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T11:00:00Z,NA,5,33,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T12:00:00Z,NA,6,37,7,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T13:00:00Z,NA,5,40,7,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T14:00:00Z,NA,5,43,7,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T15:00:00Z,NA,6,48,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T16:00:00Z,NA,6,53,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T17:00:00Z,NA,7,56,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T18:00:00Z,NA,8,58,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T19:00:00Z,NA,12,58,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T20:00:00Z,NA,16,57,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T21:00:00Z,NA,20,54,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T22:00:00Z,NA,26,50,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-09T23:00:00Z,NA,30,44,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T00:00:00Z,NA,4.01625,57.07702,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T01:00:00Z,NA,3,56,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T02:00:00Z,NA,2,56,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T03:00:00Z,NA,2,57,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T04:00:00Z,NA,2,59,11,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T05:00:00Z,NA,2,60,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T06:00:00Z,NA,1,61,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T07:00:00Z,NA,1,61,13,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T08:00:00Z,NA,2,61,14,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T09:00:00Z,NA,2,61,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T10:00:00Z,NA,2,61,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T11:00:00Z,NA,2,61,15,7,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T12:00:00Z,NA,3,60,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T13:00:00Z,NA,3,60,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T14:00:00Z,NA,4,59,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T15:00:00Z,NA,4,58,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T16:00:00Z,NA,4,58,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T17:00:00Z,NA,5,58,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T18:00:00Z,NA,6,57,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T19:00:00Z,NA,6,56,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T20:00:00Z,NA,7,55,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T21:00:00Z,NA,6,54,17,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T22:00:00Z,NA,4,53,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-10T23:00:00Z,NA,6,51,16,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T00:00:00Z,NA,23.3325,17.36259,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T01:00:00Z,NA,15.6825,26.54281,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T02:00:00Z,NA,11.0925,31.33249,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T03:00:00Z,NA,7.07625,36.12217,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T04:00:00Z,NA,5.7375,40.31314,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T05:00:00Z,NA,4.59,47.69723,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T06:00:00Z,NA,4.39875,50.89035,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T07:00:00Z,NA,6.31125,46.89895,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T08:00:00Z,NA,9.75375,42.50841,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T09:00:00Z,NA,12.6225,37.51916,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T10:00:00Z,NA,15.87375,32.92905,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T11:00:00Z,NA,17.2125,30.53421,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T13:00:00Z,NA,15.6825,32.13077,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T14:00:00Z,NA,15.6825,33.52776,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T15:00:00Z,NA,17.9775,32.52991,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T16:00:00Z,NA,18.55125,29.9355,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T17:00:00Z,NA,19.5075,28.53851,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T18:00:00Z,NA,26.775,22.55141,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T19:00:00Z,NA,30.2175,16.56431,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T20:00:00Z,NA,33.2775,16.36474,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T21:00:00Z,NA,24.28875,22.15227,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T22:00:00Z,NA,27.34875,18.95915,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-11T23:00:00Z,NA,33.08625,11.17592,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T01:00:00Z,NA,NA,NA,24,14,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T02:00:00Z,NA,NA,NA,24,14,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T03:00:00Z,NA,NA,NA,24,14,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T04:00:00Z,NA,NA,NA,24,13,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T05:00:00Z,NA,NA,NA,23,13,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T06:00:00Z,NA,NA,NA,23,13,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T07:00:00Z,NA,NA,NA,23,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T08:00:00Z,NA,NA,NA,22,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T09:00:00Z,NA,NA,NA,22,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T10:00:00Z,NA,NA,NA,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T11:00:00Z,NA,NA,NA,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T12:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T13:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T14:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T15:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T16:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T17:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T18:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T19:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T20:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T21:00:00Z,NA,NA,NA,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T22:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-13T23:00:00Z,NA,NA,NA,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T01:00:00Z,NA,NA,NA,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T02:00:00Z,NA,8,87,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T03:00:00Z,NA,11,82,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T04:00:00Z,NA,10,77,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T05:00:00Z,NA,10,73,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T06:00:00Z,NA,9,70,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T07:00:00Z,NA,11,70,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T08:00:00Z,NA,12,65,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T09:00:00Z,NA,11,64,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T10:00:00Z,NA,13,64,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T11:00:00Z,NA,9,67,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T12:00:00Z,NA,6,70,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T13:00:00Z,NA,6,74,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T14:00:00Z,NA,6,77,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T15:00:00Z,NA,6,80,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T16:00:00Z,NA,11,83,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T17:00:00Z,NA,7,87,20,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T18:00:00Z,NA,6,89,20,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T19:00:00Z,NA,7,90,19,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T20:00:00Z,NA,5,90,19,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T21:00:00Z,NA,5,90,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T22:00:00Z,NA,7,90,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-14T23:00:00Z,NA,10,88,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T00:00:00Z,NA,10.3275,70.64778,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T01:00:00Z,NA,7,84,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T02:00:00Z,NA,7,82,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T03:00:00Z,NA,4,80,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T04:00:00Z,NA,2,79,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T05:00:00Z,NA,2,79,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T06:00:00Z,NA,3,78,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T07:00:00Z,NA,7,79,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T08:00:00Z,NA,10,78,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T09:00:00Z,NA,8,77,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T10:00:00Z,NA,6,77,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T11:00:00Z,NA,6,77,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T12:00:00Z,NA,7,76,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T13:00:00Z,NA,7,76,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T14:00:00Z,NA,6,77,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T15:00:00Z,NA,6,79,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T16:00:00Z,NA,5,81,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T17:00:00Z,NA,6,82,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T18:00:00Z,NA,6,82,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T19:00:00Z,NA,6,82,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T20:00:00Z,NA,5,82,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T21:00:00Z,NA,4,82,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T22:00:00Z,NA,4,81,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-15T23:00:00Z,NA,5,80,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T00:00:00Z,NA,5.355,78.23144,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T01:00:00Z,NA,3,80,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T02:00:00Z,NA,3,79,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T03:00:00Z,NA,5,79,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T04:00:00Z,NA,6,77,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T05:00:00Z,NA,3,76,22,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T06:00:00Z,NA,2,75,22,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T07:00:00Z,NA,2,74,22,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T08:00:00Z,NA,6,73,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T09:00:00Z,NA,8,73,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T10:00:00Z,NA,8,73,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T11:00:00Z,NA,7,74,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T12:00:00Z,NA,7,76,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T13:00:00Z,NA,5,79,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T14:00:00Z,NA,4,83,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T15:00:00Z,NA,5,87,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T16:00:00Z,NA,5,91,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T17:00:00Z,NA,5,91,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T18:00:00Z,NA,5,97,22,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T19:00:00Z,NA,7,99,22,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T20:00:00Z,NA,5,101,22,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T21:00:00Z,NA,7,100,22,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T22:00:00Z,NA,5,98,22,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-16T23:00:00Z,NA,6,96,22,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T01:00:00Z,NA,7,89,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T02:00:00Z,NA,6,87,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T03:00:00Z,NA,5,86,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T04:00:00Z,NA,2,86,21,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T05:00:00Z,NA,1,87,20,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T06:00:00Z,NA,1,88,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T07:00:00Z,NA,2,89,20,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T08:00:00Z,NA,3,90,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T09:00:00Z,NA,4,91,19,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T10:00:00Z,NA,6,91,18,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T11:00:00Z,NA,7,90,18,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T12:00:00Z,NA,7,89,18,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T13:00:00Z,NA,5,88,18,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T14:00:00Z,NA,5,88,18,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T15:00:00Z,NA,4,89,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T16:00:00Z,NA,5,90,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T17:00:00Z,NA,5,92,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T18:00:00Z,NA,6,94,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T19:00:00Z,NA,7,97,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T20:00:00Z,NA,10,99,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T21:00:00Z,NA,8,100,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T22:00:00Z,NA,14,99,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-17T23:00:00Z,NA,16,96,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T01:00:00Z,NA,23,86,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T02:00:00Z,NA,14,82,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T03:00:00Z,NA,8,78,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T04:00:00Z,NA,11,76,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T05:00:00Z,NA,2,75,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T06:00:00Z,NA,1,75,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T07:00:00Z,NA,1,76,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T08:00:00Z,NA,1,78,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T09:00:00Z,NA,1,82,19,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T10:00:00Z,NA,2,84,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T11:00:00Z,NA,3,85,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T12:00:00Z,NA,3,86,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T13:00:00Z,NA,3,86,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T14:00:00Z,NA,2,87,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T15:00:00Z,NA,2,87,21,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T16:00:00Z,NA,3,87,21,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T17:00:00Z,NA,3,88,20,12,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T18:00:00Z,NA,5,88,20,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T19:00:00Z,NA,3,88,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T20:00:00Z,NA,5,88,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T21:00:00Z,NA,5,87,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T22:00:00Z,NA,5,86,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-18T23:00:00Z,NA,7,85,19,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T01:00:00Z,NA,2,83,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T02:00:00Z,NA,2.48625,79.828,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T03:00:00Z,NA,2,81,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T04:00:00Z,NA,3,80,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T05:00:00Z,NA,2,78,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T06:00:00Z,NA,3,77,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T07:00:00Z,NA,7,76,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T08:00:00Z,NA,13,75,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T09:00:00Z,NA,11,75,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T10:00:00Z,NA,14,75,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T11:00:00Z,NA,10,75,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T12:00:00Z,NA,11,75,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T13:00:00Z,NA,12,76,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T14:00:00Z,NA,9,77,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T15:00:00Z,NA,5,80,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T16:00:00Z,NA,6,83,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T17:00:00Z,NA,11,85,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T18:00:00Z,NA,7,88,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T19:00:00Z,NA,5,91,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T20:00:00Z,NA,5,91,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T21:00:00Z,NA,11,95,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T22:00:00Z,NA,14,93,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-19T23:00:00Z,NA,15,89,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T01:00:00Z,NA,13,78,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T02:00:00Z,NA,8,73,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T03:00:00Z,NA,13,66,17,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T04:00:00Z,NA,7,60,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T05:00:00Z,NA,6,57,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T06:00:00Z,NA,7,56,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T07:00:00Z,NA,8,57,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T08:00:00Z,NA,10,59,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T09:00:00Z,NA,14,61,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T10:00:00Z,NA,9,63,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T11:00:00Z,NA,11,66,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T12:00:00Z,NA,13,70,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T13:00:00Z,NA,15,72,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T14:00:00Z,NA,16,74,18,11,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T15:00:00Z,NA,10,78,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T16:00:00Z,NA,7,82,18,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T17:00:00Z,NA,8,86,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T18:00:00Z,NA,6,89,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T19:00:00Z,NA,10,92,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T20:00:00Z,NA,10,95,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T21:00:00Z,NA,15,97,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T22:00:00Z,NA,12,98,17,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-20T23:00:00Z,NA,11,97,16,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T00:00:00Z,NA,10.71,87.41166,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T01:00:00Z,NA,6,93,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T02:00:00Z,NA,6,91,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T03:00:00Z,NA,4,92,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T04:00:00Z,NA,5,91,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T05:00:00Z,NA,4,91,16,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-05-21T06:00:00Z,NA,6,90,15,9,Sheffield
