location_name,parameter,value,unit,datetimeLocal
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,44,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,49,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,48,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,46,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,48,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,49,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,50,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,50,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,54,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,54,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,54,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,54,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,45,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,43,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,44,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,50,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,52,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,54,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,55,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,46,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,35,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,21,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,8,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,1,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,1,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,6,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,10,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,15,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,20,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,25,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,23,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,27,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,31,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,32,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,37,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,30,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,17,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,21,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,25,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,26,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,30,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,29,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,28,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,26,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,26,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,25,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,8,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,9,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,32,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,43,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,34,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,6,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,5,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,9,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,6,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,9,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,28,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,29,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,20,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,21,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,23,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,19,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,20,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,23,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,24,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,26,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,27,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,23,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,20,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,16,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,20,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,21,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,24,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,27,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,30,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,31,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,28,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,23,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,13,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,8,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,1,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,5,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,4,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,3,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,0,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,1,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,2,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,5,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,8,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,10,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,14,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,15,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,14,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,13,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,9,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,17,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,19,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,16,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,14,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,11,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,12,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,14,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,15,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,18,µg/m³,
Sheffield Devonshire Green - UKA00575,o3,37,µg/m³,11/2/2023 13:00
Sheffield Devonshire Green - UKA00575,o3,35,µg/m³,11/2/2023 14:00
Sheffield Devonshire Green - UKA00575,o3,36,µg/m³,11/2/2023 15:00
Sheffield Devonshire Green - UKA00575,o3,37,µg/m³,11/2/2023 16:00
Sheffield Devonshire Green - UKA00575,o3,38,µg/m³,11/2/2023 17:00
Sheffield Devonshire Green - UKA00575,o3,39,µg/m³,11/2/2023 18:00
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,11/2/2023 19:00
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,11/2/2023 20:00
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,11/2/2023 21:00
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,11/2/2023 22:00
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,11/2/2023 23:00
Sheffield Devonshire Green - UKA00575,o3,44,µg/m³,11/3/2023 0:00
Sheffield Devonshire Green - UKA00575,o3,48,µg/m³,11/3/2023 2:00
Sheffield Devonshire Green - UKA00575,o3,49,µg/m³,11/3/2023 3:00
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,11/3/2023 4:00
Sheffield Devonshire Green - UKA00575,o3,52,µg/m³,11/3/2023 5:00
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,11/3/2023 6:00
Sheffield Devonshire Green - UKA00575,o3,53,µg/m³,11/3/2023 7:00
Sheffield Devonshire Green - UKA00575,o3,52,µg/m³,11/3/2023 8:00
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,11/3/2023 9:00
Sheffield Devonshire Green - UKA00575,o3,51,µg/m³,11/3/2023 10:00
Sheffield Devonshire Green - UKA00575,o3,50,µg/m³,11/3/2023 11:00
Sheffield Devonshire Green - UKA00575,o3,49,µg/m³,11/3/2023 12:00
Sheffield Devonshire Green - UKA00575,o3,48,µg/m³,11/3/2023 13:00
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,11/3/2023 14:00
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,11/3/2023 15:00
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,11/3/2023 16:00
Sheffield Devonshire Green - UKA00575,o3,46,µg/m³,11/3/2023 17:00
Sheffield Devonshire Green - UKA00575,o3,45,µg/m³,11/3/2023 18:00
Sheffield Devonshire Green - UKA00575,o3,44,µg/m³,11/3/2023 19:00
Sheffield Devonshire Green - UKA00575,o3,43,µg/m³,11/3/2023 20:00
Sheffield Devonshire Green - UKA00575,o3,41,µg/m³,11/3/2023 21:00
Sheffield Devonshire Green - UKA00575,o3,39,µg/m³,11/3/2023 22:00
Sheffield Devonshire Green - UKA00575,o3,38,µg/m³,11/3/2023 23:00
Sheffield Devonshire Green - UKA00575,o3,36,µg/m³,11/4/2023 0:00
Sheffield Devonshire Green - UKA00575,o3,34,µg/m³,11/4/2023 2:00
Sheffield Devonshire Green - UKA00575,o3,33,µg/m³,11/4/2023 3:00
Sheffield Devonshire Green - UKA00575,o3,32,µg/m³,11/4/2023 4:00
Sheffield Devonshire Green - UKA00575,o3,32,µg/m³,11/4/2023 5:00
Sheffield Devonshire Green - UKA00575,o3,31,µg/m³,11/4/2023 6:00
Sheffield Devonshire Green - UKA00575,o3,30,µg/m³,11/4/2023 7:00
Sheffield Devonshire Green - UKA00575,o3,28,µg/m³,11/4/2023 8:00
Sheffield Devonshire Green - UKA00575,o3,26,µg/m³,11/4/2023 9:00
Sheffield Devonshire Green - UKA00575,o3,24,µg/m³,11/4/2023 10:00
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,11/4/2023 11:00
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,11/4/2023 12:00
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,11/4/2023 13:00
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,11/4/2023 14:00
Sheffield Devonshire Green - UKA00575,o3,22,µg/m³,11/4/2023 15:00
Sheffield Devonshire Green - UKA00575,o3,24,µg/m³,11/4/2023 16:00
Sheffield Devonshire Green - UKA00575,o3,27,µg/m³,11/4/2023 18:00
Sheffield Devonshire Green - UKA00575,o3,30,µg/m³,11/4/2023 19:00
Sheffield Devonshire Green - UKA00575,o3,31,µg/m³,11/4/2023 20:00
Sheffield Devonshire Green - UKA00575,o3,33,µg/m³,11/4/2023 21:00
Sheffield Devonshire Green - UKA00575,o3,34,µg/m³,11/4/2023 22:00
Sheffield Devonshire Green - UKA00575,o3,35,µg/m³,11/4/2023 23:00
Sheffield Devonshire Green - UKA00575,o3,37,µg/m³,11/5/2023 0:00
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,11/5/2023 2:00
Sheffield Devonshire Green - UKA00575,o3,42,µg/m³,11/5/2023 3:00
Sheffield Devonshire Green - UKA00575,o3,45,µg/m³,11/5/2023 4:00
Sheffield Devonshire Green - UKA00575,o3,45,µg/m³,11/5/2023 5:00
Sheffield Devonshire Green - UKA00575,o3,47,µg/m³,11/5/2023 6:00
Sheffield Devonshire Green - UKA00575,o3,48,µg/m³,11/5/2023 7:00
Sheffield Devonshire Green - UKA00575,o3,49,µg/m³,11/5/2023 8:00
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,24,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,24,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,29,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,29,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,29,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,29,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,32,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,33,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,33,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,33,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,34,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,34,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,35,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,35,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,36,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,37,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,37,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,38,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,38,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,38,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,38,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,39,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,39,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,41,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,43,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,43,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,43,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,43,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,42,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,41,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,41,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,41,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,40,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,39,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,38,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,37,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,37,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,35,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,35,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,34,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,33,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,31,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,30,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,29,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,28,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,27,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,26,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,25,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,24,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,23,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,22,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,20,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,19,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,18,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,16,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,15,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,14,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,12,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,5,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,6,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,7,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,8,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,11,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,10,µg/m³,
Sheffield Devonshire Green - UKA00575,pm10,9,µg/m³,
