location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city,so2
Sheffield Devonshire Green - UKA00575,2024-01-21T00:14:00Z,µg/m³,12,53,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:15:00Z,µg/m³,12,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:19:00Z,µg/m³,24,21,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:20:00Z,µg/m³,21,23,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:23:00Z,µg/m³,45,2,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:00:00Z,µg/m³,42,2,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:01:00Z,µg/m³,41,1,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:02:00Z,µg/m³,38,1,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:04:00Z,µg/m³,37,1,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:09:00Z,µg/m³,11,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:10:00Z,µg/m³,14,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:11:00Z,µg/m³,23,32,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:14:00Z,µg/m³,20,30,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:15:00Z,µg/m³,20,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:18:00Z,µg/m³,22,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:21:00Z,µg/m³,33,12,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:22:00Z,µg/m³,32,12,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:23:00Z,µg/m³,28,14,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:07:00Z,µg/m³,8,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:10:00Z,µg/m³,8,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:11:00Z,µg/m³,9,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:12:00Z,µg/m³,16,35,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:13:00Z,µg/m³,16,38,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:14:00Z,µg/m³,21,33,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:18:00Z,µg/m³,24,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:01:00Z,µg/m³,25,34,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:04:00Z,µg/m³,7,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:06:00Z,µg/m³,6,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:09:00Z,µg/m³,34,20,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:18:00Z,µg/m³,31,21,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:19:00Z,µg/m³,34,17,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:23:00Z,µg/m³,25,17,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:00:00Z,µg/m³,22,19,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:02:00Z,µg/m³,21,18,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:06:00Z,µg/m³,10,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:09:00Z,µg/m³,26,12,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:19:00Z,µg/m³,29,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:20:00Z,µg/m³,29,16,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:22:00Z,µg/m³,29,19,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:23:00Z,µg/m³,26,11,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:06:00Z,µg/m³,20,5,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:07:00Z,µg/m³,21,4,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:09:00Z,µg/m³,32,2,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:10:00Z,µg/m³,42,3,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:12:00Z,µg/m³,36,10,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:13:00Z,µg/m³,24,24,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:15:00Z,µg/m³,30,22,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:16:00Z,µg/m³,20,32,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:19:00Z,µg/m³,22,29,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:20:00Z,µg/m³,21,32,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:06:00Z,µg/m³,8,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:07:00Z,µg/m³,8,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:10:00Z,µg/m³,25,17,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:12:00Z,µg/m³,22,26,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:13:00Z,µg/m³,24,26,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:17:00Z,µg/m³,33,19,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:18:00Z,µg/m³,28,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:03:00Z,µg/m³,19,21,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:04:00Z,µg/m³,17,23,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:13:00Z,µg/m³,25,24,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:14:00Z,µg/m³,30,24,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:20:00Z,µg/m³,34,22,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:21:00Z,µg/m³,26,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:22:00Z,µg/m³,26,27,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:23:00Z,µg/m³,24,30,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:08:00Z,µg/m³,14,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:21:00Z,µg/m³,24,26,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:22:00Z,µg/m³,21,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:04:00Z,µg/m³,21,20,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:06:00Z,µg/m³,16,21,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:07:00Z,µg/m³,20,15,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:09:00Z,µg/m³,23,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:10:00Z,µg/m³,24,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:11:00Z,µg/m³,25,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:14:00Z,µg/m³,16,20,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:15:00Z,µg/m³,15,20,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:21:00Z,µg/m³,36,12,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:22:00Z,µg/m³,18,34,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:23:00Z,µg/m³,10,50,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:03:00Z,µg/m³,4,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:05:00Z,µg/m³,6,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:06:00Z,µg/m³,3,52,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:11:00Z,µg/m³,17,44,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:13:00Z,µg/m³,9,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:14:00Z,µg/m³,12,53,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:16:00Z,µg/m³,13,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:20:00Z,µg/m³,32,19,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:21:00Z,µg/m³,36,15,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:00:00Z,µg/m³,16,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:01:00Z,µg/m³,13,41,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:06:00Z,µg/m³,8,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:00:00Z,µg/m³,13,44,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:01:00Z,µg/m³,12,44,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:03:00Z,µg/m³,10,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:04:00Z,µg/m³,10,45,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:05:00Z,µg/m³,11,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:06:00Z,µg/m³,8,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:09:00Z,µg/m³,8,44,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-01-21T00:12:00Z,µg/m³,14,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:05:00Z,µg/m³,6,53,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:12:00Z,µg/m³,14,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:14:00Z,µg/m³,14,50,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:15:00Z,µg/m³,16,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-02-21T00:18:00Z,µg/m³,22,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:01:00Z,µg/m³,13,41,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:05:00Z,µg/m³,7,43,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:09:00Z,µg/m³,43,0,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:12:00Z,µg/m³,52,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:14:00Z,µg/m³,30,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:17:00Z,µg/m³,44,17,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:18:00Z,µg/m³,59,3,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:20:00Z,µg/m³,47,6,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-03-21T00:23:00Z,µg/m³,33,12,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:00:00Z,µg/m³,31,14,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:04:00Z,µg/m³,11,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-04-21T00:22:00Z,µg/m³,19,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:01:00Z,µg/m³,9,54,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:03:00Z,µg/m³,9,52,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:05:00Z,µg/m³,8,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:07:00Z,µg/m³,7,56,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:11:00Z,µg/m³,26,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:12:00Z,µg/m³,18,56,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:13:00Z,µg/m³,29,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:14:00Z,µg/m³,16,53,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:19:00Z,µg/m³,12,63,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:21:00Z,µg/m³,10,70,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:22:00Z,µg/m³,7,71,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-05-21T00:23:00Z,µg/m³,7,71,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:00:00Z,µg/m³,6,68,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:01:00Z,µg/m³,5,68,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:08:00Z,µg/m³,6,60,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:09:00Z,µg/m³,9,56,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:10:00Z,µg/m³,14,54,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:12:00Z,µg/m³,16,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:13:00Z,µg/m³,16,46,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:14:00Z,µg/m³,23,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:15:00Z,µg/m³,23,32,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:18:00Z,µg/m³,43,14,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:19:00Z,µg/m³,41,16,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:20:00Z,µg/m³,34,22,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:21:00Z,µg/m³,26,32,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-06-21T00:22:00Z,µg/m³,21,38,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:02:00Z,µg/m³,8,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:03:00Z,µg/m³,6,64,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:06:00Z,µg/m³,6,56,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:09:00Z,µg/m³,9,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:11:00Z,µg/m³,11,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:12:00Z,µg/m³,8,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:13:00Z,µg/m³,7,52,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:17:00Z,µg/m³,5,64,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:18:00Z,µg/m³,6,65,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:19:00Z,µg/m³,6,66,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:20:00Z,µg/m³,5,65,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-07-21T00:22:00Z,µg/m³,5,62,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:00:00Z,µg/m³,5,56,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:01:00Z,µg/m³,6,50,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:03:00Z,µg/m³,5,52,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:05:00Z,µg/m³,4,64,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:08:00Z,µg/m³,2,65,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:09:00Z,µg/m³,3,63,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:11:00Z,µg/m³,4,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:16:00Z,µg/m³,8,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:18:00Z,µg/m³,9,35,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:19:00Z,µg/m³,10,29,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:20:00Z,µg/m³,11,28,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-08-21T00:21:00Z,µg/m³,9,29,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:01:00Z,µg/m³,7,39,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:05:00Z,µg/m³,6,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:06:00Z,µg/m³,6,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:12:00Z,µg/m³,17,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:13:00Z,µg/m³,15,46,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:14:00Z,µg/m³,13,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:15:00Z,µg/m³,13,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:16:00Z,µg/m³,16,45,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:17:00Z,µg/m³,20,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:18:00Z,µg/m³,20,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:19:00Z,µg/m³,18,41,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:20:00Z,µg/m³,14,47,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-09-21T00:21:00Z,µg/m³,15,44,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:01:00Z,µg/m³,7,55,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:03:00Z,µg/m³,7,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:04:00Z,µg/m³,6,58,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:05:00Z,µg/m³,7,58,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:06:00Z,µg/m³,8,57,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:10:00Z,µg/m³,20,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:11:00Z,µg/m³,20,50,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:13:00Z,µg/m³,16,55,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:14:00Z,µg/m³,16,54,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:15:00Z,µg/m³,16,53,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:16:00Z,µg/m³,16,54,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:18:00Z,µg/m³,21,49,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:19:00Z,µg/m³,22,48,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:20:00Z,µg/m³,22,45,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:22:00Z,µg/m³,13,55,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-10-21T00:23:00Z,µg/m³,11,59,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:00:00Z,µg/m³,11,58,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:06:00Z,µg/m³,5,66,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:10:00Z,µg/m³,29,43,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:11:00Z,µg/m³,39,36,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:14:00Z,µg/m³,33,43,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:17:00Z,µg/m³,29,42,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:22:00Z,µg/m³,21,41,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-11-21T00:23:00Z,µg/m³,17,45,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:00:00Z,µg/m³,20,41,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:01:00Z,µg/m³,20,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:02:00Z,µg/m³,17,40,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:06:00Z,µg/m³,12,37,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:12:00Z,µg/m³,41,9,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:15:00Z,µg/m³,40,15,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:19:00Z,µg/m³,48,8,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:20:00Z,µg/m³,45,10,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2024-12-21T00:23:00Z,µg/m³,19,39,NA,NA,Sheffield,NA
Hull Freetown - UKA00450,2024-01-21T00:01:00Z,µg/m³,11,48,6,3,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:02:00Z,µg/m³,10,49,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:03:00Z,µg/m³,8,52,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:04:00Z,µg/m³,7,54,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:05:00Z,µg/m³,3,56,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:06:00Z,µg/m³,2,59,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:07:00Z,µg/m³,2,61,6,4,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:08:00Z,µg/m³,5,60,6,4,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:09:00Z,µg/m³,7,60,6,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:10:00Z,µg/m³,10,61,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:11:00Z,µg/m³,8,61,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:12:00Z,µg/m³,9,60,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:13:00Z,µg/m³,10,59,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:14:00Z,µg/m³,11,59,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:15:00Z,µg/m³,16,58,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:16:00Z,µg/m³,33,55,7,4,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:17:00Z,µg/m³,16,54,8,4,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:18:00Z,µg/m³,11,53,8,5,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:19:00Z,µg/m³,8,53,9,5,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:20:00Z,µg/m³,6,52,9,5,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:21:00Z,µg/m³,7,53,9,5,Hull,3
Hull Freetown - UKA00450,2024-01-21T00:22:00Z,µg/m³,2,55,9,5,Hull,2
Hull Freetown - UKA00450,2024-01-21T00:23:00Z,µg/m³,1,57,9,5,Hull,2
Hull Freetown - UKA00450,2024-02-21T00:00:00Z,µg/m³,2,60,9,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:01:00Z,µg/m³,7,62,9,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:02:00Z,µg/m³,9,62,9,4,Hull,2
Hull Freetown - UKA00450,2024-02-21T00:03:00Z,µg/m³,11,62,9,4,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:04:00Z,µg/m³,13,62,9,4,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:05:00Z,µg/m³,14,60,9,4,Hull,3
