location_name,datetimeLocal,unit,no2,o3,pm10,pm25,so2
Hull Freetown - UKA00450,2024-08-21T00:00:00Z,µg/m³,12,62,32,24,1
Hull Freetown - UKA00450,2024-08-21T00:01:00Z,µg/m³,7,63,32,24,1
Hull Freetown - UKA00450,2024-08-21T00:02:00Z,µg/m³,12,63,32,24,1
Hull Freetown - UKA00450,2024-08-21T00:04:00Z,µg/m³,10,63,33,24,1
Hull Freetown - UKA00450,2024-08-21T00:05:00Z,µg/m³,6,63,33,24,1
Hull Freetown - UKA00450,2024-08-21T00:07:00Z,µg/m³,15,61,33,23,1
Hull Freetown - UKA00450,2024-08-21T00:09:00Z,µg/m³,17,59,32,22,1
Hull Freetown - UKA00450,2024-08-21T00:12:00Z,µg/m³,18,59,33,22,1
Hull Freetown - UKA00450,2024-08-21T00:13:00Z,µg/m³,17,59,33,22,2
Hull Freetown - UKA00450,2024-08-21T00:14:00Z,µg/m³,12,60,33,22,2
Hull Freetown - UKA00450,2024-08-21T00:15:00Z,µg/m³,14,62,34,22,2
Hull Freetown - UKA00450,2024-08-21T00:17:00Z,µg/m³,12,69,35,23,2
Hull Freetown - UKA00450,2024-08-21T00:19:00Z,µg/m³,14,72,36,24,1
Hull Freetown - UKA00450,2024-08-21T00:22:00Z,µg/m³,10,75,39,26,1
Hull Freetown - UKA00450,2024-08-21T00:23:00Z,µg/m³,11,75,40,27,2
Hull Freetown - UKA00450,2024-09-21T00:00:00Z,µg/m³,9,73,41,27,1
Hull Freetown - UKA00450,2024-09-21T00:02:00Z,µg/m³,7,70,42,28,2
Hull Freetown - UKA00450,2024-09-21T00:03:00Z,µg/m³,7,70,43,29,2
Hull Freetown - UKA00450,2024-09-21T00:04:00Z,µg/m³,7,69,44,29,2
Hull Freetown - UKA00450,2024-09-21T00:06:00Z,µg/m³,7,67,45,31,2
Hull Freetown - UKA00450,2024-09-21T00:07:00Z,µg/m³,10,65,46,31,2
Hull Freetown - UKA00450,2024-09-21T00:08:00Z,µg/m³,11,63,46,31,2
Hull Freetown - UKA00450,2024-09-21T00:09:00Z,µg/m³,12,61,46,32,2
Hull Freetown - UKA00450,2024-09-21T00:11:00Z,µg/m³,13,57,47,33,2
Hull Freetown - UKA00450,2024-09-21T00:14:00Z,µg/m³,13,54,48,34,2
Hull Freetown - UKA00450,2024-09-21T00:16:00Z,µg/m³,13,54,48,34,2
Hull Freetown - UKA00450,2024-09-21T00:20:00Z,µg/m³,12,60,49,34,2
Hull Freetown - UKA00450,2024-09-21T00:21:00Z,µg/m³,12,60,49,35,2
Hull Freetown - UKA00450,2024-09-21T00:22:00Z,µg/m³,11,60,49,35,2
Hull Freetown - UKA00450,2024-09-21T00:23:00Z,µg/m³,10,60,49,35,2
Hull Freetown - UKA00450,2024-10-21T00:01:00Z,µg/m³,11,59,49,35,2
Hull Freetown - UKA00450,2024-10-21T00:02:00Z,µg/m³,10,58,49,35,2
Hull Freetown - UKA00450,2024-10-21T00:05:00Z,µg/m³,7,57,48,34,1
Hull Freetown - UKA00450,2024-10-21T00:06:00Z,µg/m³,8,56,48,34,1
Hull Freetown - UKA00450,2024-10-21T00:08:00Z,µg/m³,8,55,47,34,1
Hull Freetown - UKA00450,2024-10-21T00:09:00Z,µg/m³,8,55,47,34,1
Hull Freetown - UKA00450,2024-10-21T00:15:00Z,µg/m³,10,58,47,34,2
Hull Freetown - UKA00450,2024-10-21T00:16:00Z,µg/m³,10,59,47,34,2
Hull Freetown - UKA00450,2024-10-21T00:18:00Z,µg/m³,11,61,49,35,2
Hull Freetown - UKA00450,2024-10-21T00:19:00Z,µg/m³,10,61,49,35,2
Hull Freetown - UKA00450,2024-10-21T00:20:00Z,µg/m³,10,62,50,35,1
Hull Freetown - UKA00450,2024-10-21T00:21:00Z,µg/m³,8,63,50,35,2
Hull Freetown - UKA00450,2024-10-21T00:23:00Z,µg/m³,6,64,50,36,1
Hull Freetown - UKA00450,2024-11-21T00:02:00Z,µg/m³,6,64,52,36,2
Hull Freetown - UKA00450,2024-11-21T00:03:00Z,µg/m³,5,65,53,37,1
Hull Freetown - UKA00450,2024-11-21T00:04:00Z,µg/m³,5,65,53,37,1
Hull Freetown - UKA00450,2024-11-21T00:05:00Z,µg/m³,6,65,53,37,1
Hull Freetown - UKA00450,2024-11-21T00:08:00Z,µg/m³,21,63,55,37,1
Hull Freetown - UKA00450,2024-11-21T00:09:00Z,µg/m³,25,61,54,37,2
Hull Freetown - UKA00450,2024-11-21T00:10:00Z,µg/m³,25,61,54,37,2
Hull Freetown - UKA00450,2024-11-21T00:11:00Z,µg/m³,18,59,54,37,2
Hull Freetown - UKA00450,2024-11-21T00:12:00Z,µg/m³,19,58,54,36,2
Hull Freetown - UKA00450,2024-11-21T00:13:00Z,µg/m³,20,56,54,36,2
Hull Freetown - UKA00450,2024-11-21T00:14:00Z,µg/m³,19,56,53,35,2
Hull Freetown - UKA00450,2024-11-21T00:16:00Z,µg/m³,17,55,51,34,2
Hull Freetown - UKA00450,2024-11-21T00:17:00Z,µg/m³,17,56,50,33,2
Hull Freetown - UKA00450,2024-11-21T00:18:00Z,µg/m³,18,55,49,32,2
Hull Freetown - UKA00450,2024-11-21T00:19:00Z,µg/m³,16,55,48,31,2
Hull Freetown - UKA00450,2024-11-21T00:20:00Z,µg/m³,15,54,47,31,2
Hull Freetown - UKA00450,2024-11-21T00:21:00Z,µg/m³,18,54,46,30,2
Hull Freetown - UKA00450,2024-11-21T00:22:00Z,µg/m³,16,53,45,29,2
Hull Freetown - UKA00450,2024-11-21T00:23:00Z,µg/m³,27,50,44,28,2
Hull Freetown - UKA00450,2024-12-21T00:00:00Z,µg/m³,32,47,43,28,2
Hull Freetown - UKA00450,2024-12-21T00:01:00Z,µg/m³,25,45,42,27,2
Hull Freetown - UKA00450,2024-12-21T00:02:00Z,µg/m³,12,45,41,27,2
Hull Freetown - UKA00450,2024-12-21T00:03:00Z,µg/m³,11,44,40,26,2
Hull Freetown - UKA00450,2024-12-21T00:04:00Z,µg/m³,11,43,39,25,2
Hull Freetown - UKA00450,2024-12-21T00:05:00Z,µg/m³,13,40,39,25,1
Hull Freetown - UKA00450,2024-12-21T00:06:00Z,µg/m³,21,37,39,25,1
Hull Freetown - UKA00450,2024-12-21T00:07:00Z,µg/m³,26,36,38,25,2
Hull Freetown - UKA00450,2024-12-21T00:08:00Z,µg/m³,25,36,37,25,3
Hull Freetown - UKA00450,2024-12-21T00:09:00Z,µg/m³,26,35,37,25,2
Hull Freetown - UKA00450,2024-12-21T00:10:00Z,µg/m³,26,33,36,24,2
Hull Freetown - UKA00450,2024-12-21T00:11:00Z,µg/m³,25,30,35,24,3
Hull Freetown - UKA00450,2024-12-21T00:12:00Z,µg/m³,28,31,33,23,2
Hull Freetown - UKA00450,2024-12-21T00:13:00Z,µg/m³,30,32,32,22,2
Hull Freetown - UKA00450,2024-12-21T00:14:00Z,µg/m³,29,33,31,22,2
Hull Freetown - UKA00450,2024-12-21T00:15:00Z,µg/m³,29,34,30,21,2
Hull Freetown - UKA00450,2024-12-21T00:16:00Z,µg/m³,29,34,29,21,2
Hull Freetown - UKA00450,2024-12-21T00:17:00Z,µg/m³,51,32,28,20,3
Hull Freetown - UKA00450,2024-12-21T00:18:00Z,µg/m³,42,33,27,19,3
Hull Freetown - UKA00450,2024-12-21T00:19:00Z,µg/m³,44,30,26,19,2
Hull Freetown - UKA00450,2024-12-21T00:20:00Z,µg/m³,41,28,25,18,2
Hull Freetown - UKA00450,2024-12-21T00:21:00Z,µg/m³,25,27,24,17,2
Hull Freetown - UKA00450,2024-12-21T00:22:00Z,µg/m³,25,26,23,17,2
Hull Freetown - UKA00450,2024-12-21T00:23:00Z,µg/m³,31,26,22,16,2
Hull Freetown - UKA00450,2024-01-21T00:00:00Z,µg/m³,20,34,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:02:00Z,µg/m³,20,38,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:05:00Z,µg/m³,9,52,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:06:00Z,µg/m³,7,56,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:07:00Z,µg/m³,9,55,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:09:00Z,µg/m³,14,47,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:13:00Z,µg/m³,12,49,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:14:00Z,µg/m³,7,61,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:15:00Z,µg/m³,7,56,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:19:00Z,µg/m³,37,12,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:20:00Z,µg/m³,37,11,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:23:00Z,µg/m³,41,7,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:00:00Z,µg/m³,25,23,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:01:00Z,µg/m³,7,39,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:02:00Z,µg/m³,7,41,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:04:00Z,µg/m³,4,60,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:09:00Z,µg/m³,13,62,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:10:00Z,µg/m³,11,62,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:11:00Z,µg/m³,10,65,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:14:00Z,µg/m³,18,55,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:15:00Z,µg/m³,18,54,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:18:00Z,µg/m³,15,57,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:21:00Z,µg/m³,21,42,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:22:00Z,µg/m³,19,44,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:23:00Z,µg/m³,21,42,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:07:00Z,µg/m³,6,57,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:10:00Z,µg/m³,6,57,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:11:00Z,µg/m³,9,54,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:12:00Z,µg/m³,12,56,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:13:00Z,µg/m³,15,55,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:14:00Z,µg/m³,18,61,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:18:00Z,µg/m³,16,72,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:01:00Z,µg/m³,10,64,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:04:00Z,µg/m³,19,48,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:06:00Z,µg/m³,16,43,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:09:00Z,µg/m³,47,7,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:18:00Z,µg/m³,27,24,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:19:00Z,µg/m³,30,21,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:23:00Z,µg/m³,35,10,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:00:00Z,µg/m³,32,12,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:02:00Z,µg/m³,26,11,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:06:00Z,µg/m³,22,21,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:09:00Z,µg/m³,34,12,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:19:00Z,µg/m³,42,9,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:20:00Z,µg/m³,41,7,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:22:00Z,µg/m³,39,5,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:23:00Z,µg/m³,32,7,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:06:00Z,µg/m³,29,4,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:07:00Z,µg/m³,32,3,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:09:00Z,µg/m³,35,3,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:10:00Z,µg/m³,33,5,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:12:00Z,µg/m³,29,9,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:13:00Z,µg/m³,28,10,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:15:00Z,µg/m³,32,8,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:16:00Z,µg/m³,32,6,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:19:00Z,µg/m³,37,3,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:20:00Z,µg/m³,41,7,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:06:00Z,µg/m³,7,50,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:07:00Z,µg/m³,10,50,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:10:00Z,µg/m³,29,27,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:12:00Z,µg/m³,33,29,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:13:00Z,µg/m³,31,28,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:17:00Z,µg/m³,26,32,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:18:00Z,µg/m³,27,30,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:03:00Z,µg/m³,15,30,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:04:00Z,µg/m³,11,34,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:13:00Z,µg/m³,32,26,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:14:00Z,µg/m³,25,36,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:20:00Z,µg/m³,27,34,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:21:00Z,µg/m³,21,39,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:22:00Z,µg/m³,22,37,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:23:00Z,µg/m³,18,41,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:08:00Z,µg/m³,15,30,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:21:00Z,µg/m³,32,12,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:22:00Z,µg/m³,27,16,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:04:00Z,µg/m³,18,26,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:06:00Z,µg/m³,21,23,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:07:00Z,µg/m³,20,23,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:08:00Z,µg/m³,21,21,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:09:00Z,µg/m³,28,16,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:10:00Z,µg/m³,28,12,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:11:00Z,µg/m³,27,19,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:15:00Z,µg/m³,28,10,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:21:00Z,µg/m³,31,6,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:22:00Z,µg/m³,33,7,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:23:00Z,µg/m³,25,18,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:03:00Z,µg/m³,8,43,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:06:00Z,µg/m³,5,50,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:11:00Z,µg/m³,15,47,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:13:00Z,µg/m³,11,55,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:14:00Z,µg/m³,9,60,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:16:00Z,µg/m³,10,63,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:20:00Z,µg/m³,35,28,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:21:00Z,µg/m³,24,37,NA,NA,NA
Hull Freetown - UKA00450,2024-12-21T00:00:00Z,µg/m³,14,45,NA,NA,NA
Hull Freetown - UKA00450,2024-12-21T00:01:00Z,µg/m³,9,50,NA,NA,NA
Hull Freetown - UKA00450,2024-12-21T00:06:00Z,µg/m³,5,58,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:00:00Z,µg/m³,10,39,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:01:00Z,µg/m³,10,40,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:03:00Z,µg/m³,6,49,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:04:00Z,µg/m³,5,52,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:05:00Z,µg/m³,4,55,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:06:00Z,µg/m³,5,50,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:09:00Z,µg/m³,5,47,NA,NA,NA
Hull Freetown - UKA00450,2024-01-21T00:12:00Z,µg/m³,9,41,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:05:00Z,µg/m³,8,54,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:12:00Z,µg/m³,23,32,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:14:00Z,µg/m³,6,65,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:15:00Z,µg/m³,6,66,NA,NA,NA
Hull Freetown - UKA00450,2024-02-21T00:18:00Z,µg/m³,11,58,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:01:00Z,µg/m³,4,59,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:05:00Z,µg/m³,5,45,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:09:00Z,µg/m³,21,31,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:12:00Z,µg/m³,18,40,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:14:00Z,µg/m³,23,44,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:17:00Z,µg/m³,50,8,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:18:00Z,µg/m³,54,4,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:20:00Z,µg/m³,59,2,NA,NA,NA
Hull Freetown - UKA00450,2024-03-21T00:23:00Z,µg/m³,35,14,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:00:00Z,µg/m³,41,9,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:04:00Z,µg/m³,35,13,NA,NA,NA
Hull Freetown - UKA00450,2024-04-21T00:22:00Z,µg/m³,19,32,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:01:00Z,µg/m³,10,55,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:03:00Z,µg/m³,4,62,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:05:00Z,µg/m³,4,59,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:07:00Z,µg/m³,17,48,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:11:00Z,µg/m³,23,53,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:12:00Z,µg/m³,27,49,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:13:00Z,µg/m³,34,40,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:14:00Z,µg/m³,48,28,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:19:00Z,µg/m³,20,48,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:21:00Z,µg/m³,15,66,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:22:00Z,µg/m³,10,72,NA,NA,NA
Hull Freetown - UKA00450,2024-05-21T00:23:00Z,µg/m³,5,79,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:00:00Z,µg/m³,4,80,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:01:00Z,µg/m³,4,77,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:08:00Z,µg/m³,4,67,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:09:00Z,µg/m³,9,60,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:10:00Z,µg/m³,18,51,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:12:00Z,µg/m³,16,55,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:13:00Z,µg/m³,19,51,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:14:00Z,µg/m³,26,41,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:15:00Z,µg/m³,33,32,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:18:00Z,µg/m³,37,19,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:19:00Z,µg/m³,26,30,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:20:00Z,µg/m³,18,42,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:21:00Z,µg/m³,14,43,NA,NA,NA
Hull Freetown - UKA00450,2024-06-21T00:22:00Z,µg/m³,11,48,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:02:00Z,µg/m³,4,61,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:03:00Z,µg/m³,3,61,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:06:00Z,µg/m³,2,70,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:09:00Z,µg/m³,22,40,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:11:00Z,µg/m³,22,32,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:12:00Z,µg/m³,11,46,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:13:00Z,µg/m³,7,44,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:17:00Z,µg/m³,4,71,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:18:00Z,µg/m³,3,73,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:19:00Z,µg/m³,3,76,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:20:00Z,µg/m³,3,73,NA,NA,NA
Hull Freetown - UKA00450,2024-07-21T00:22:00Z,µg/m³,2,69,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:00:00Z,µg/m³,3,67,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:01:00Z,µg/m³,2,58,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:03:00Z,µg/m³,4,39,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:05:00Z,µg/m³,2,42,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:08:00Z,µg/m³,2,70,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:09:00Z,µg/m³,1,75,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:11:00Z,µg/m³,3,66,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:16:00Z,µg/m³,3,40,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:18:00Z,µg/m³,3,40,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:19:00Z,µg/m³,3,39,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:20:00Z,µg/m³,2,39,NA,NA,NA
Hull Freetown - UKA00450,2024-08-21T00:21:00Z,µg/m³,2,42,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:01:00Z,µg/m³,1,54,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:05:00Z,µg/m³,1,55,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:06:00Z,µg/m³,2,58,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:12:00Z,µg/m³,8,64,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:13:00Z,µg/m³,9,62,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:14:00Z,µg/m³,7,63,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:15:00Z,µg/m³,8,64,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:16:00Z,µg/m³,9,62,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:17:00Z,µg/m³,7,62,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:18:00Z,µg/m³,8,63,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:19:00Z,µg/m³,5,65,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:20:00Z,µg/m³,3,67,NA,NA,NA
Hull Freetown - UKA00450,2024-09-21T00:21:00Z,µg/m³,4,67,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:01:00Z,µg/m³,1,73,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:03:00Z,µg/m³,0,72,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:04:00Z,µg/m³,1,72,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:05:00Z,µg/m³,0,72,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:06:00Z,µg/m³,1,72,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:10:00Z,µg/m³,15,69,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:11:00Z,µg/m³,12,69,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:13:00Z,µg/m³,11,72,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:14:00Z,µg/m³,10,69,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:15:00Z,µg/m³,11,71,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:16:00Z,µg/m³,15,64,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:18:00Z,µg/m³,13,66,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:19:00Z,µg/m³,13,65,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:20:00Z,µg/m³,6,71,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:22:00Z,µg/m³,5,76,NA,NA,NA
Hull Freetown - UKA00450,2024-10-21T00:23:00Z,µg/m³,3,76,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:00:00Z,µg/m³,3,77,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:06:00Z,µg/m³,3,77,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:10:00Z,µg/m³,30,56,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:11:00Z,µg/m³,30,58,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:14:00Z,µg/m³,20,60,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:17:00Z,µg/m³,21,52,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:22:00Z,µg/m³,22,40,NA,NA,NA
Hull Freetown - UKA00450,2024-11-21T00:23:00Z,µg/m³,14,47,NA,NA,NA
Hull Freetown - UKA00450,2024-12-21T00:00:00Z,µg/m³,15,43,NA,NA,NA
